area,bedrooms,price
1412,4,34.37
2457,4,36.36
3679,3,150.03
3633,4,120.6
1577,2,127.9
3540,2,147.52
1938,1,149.32
2163,2,73.39
2396,4,69.52
973,5,151.66
2250,2,53.36
3314,4,92.9
3776,5,69.45
3337,2,36.39
2257,2,162.55
1527,1,146.27
1346,2,34.76
3629,4,95.21
1584,5,60.51
1994,1,107.74
3913,1,45.56
2674,4,132.59
2940,3,122.17
3335,2,56.76
1596,1,77.56
2947,3,48.46
3552,2,152.68
984,1,126.42
1115,2,101.6
1421,5,79.1
1541,5,49.71
2158,3,49.57
2452,5,94.81
2334,5,134.21
2121,4,50.5
1264,5,161.03
907,2,89.0
2053,1,89.15
2938,1,60.63
1958,4,39.69
2125,1,137.9
1371,4,163.52
1952,5,112.64
2522,4,42.26
2791,3,79.65
3119,3,48.28
2644,3,152.91
3108,2,52.47
1857,3,154.63
1690,5,57.63
1466,3,138.03
3486,3,134.21
1404,5,67.53
2264,4,55.63
1158,1,163.56
2050,2,37.64
3031,4,79.88
964,2,132.32
3816,2,134.16
925,2,149.96
3214,5,136.46
3347,2,106.89
3206,4,69.64
2642,1,43.12
3586,1,61.52
3733,1,113.97
2789,3,127.78
3234,3,156.94
3040,3,130.28
1667,5,155.04
1933,1,138.13
2606,2,42.86
2751,3,66.64
1477,5,96.48
1978,1,44.17
3635,1,149.87
2948,4,89.46
1445,3,85.29
3834,3,31.62
3845,4,135.35
3905,3,111.43
3633,1,62.44
1074,5,110.21
1669,4,70.83
925,1,159.2
1897,3,71.05
1714,4,60.16
1318,1,81.25
1459,4,47.16
1283,3,157.01
1537,3,160.51
2663,2,77.17
3345,5,30.32
940,4,54.93
2791,1,99.48
932,2,146.11
1167,2,106.05
3745,3,108.83
1058,3,45.19
1036,3,115.92
1762,2,104.17
3083,5,126.14
3480,5,38.63
3688,5,123.06
2936,4,125.97
2311,5,41.63
2929,5,57.54
1001,3,98.5
1108,4,86.41
1592,2,41.17
2168,4,139.78
2996,2,117.07
2134,1,42.66
1442,5,163.95
2180,4,153.89
844,4,84.24
3415,5,158.86
1062,1,53.6
860,4,37.73
3602,5,132.39
939,1,85.74
2340,2,83.39
952,4,41.91
3661,3,80.48
2295,1,57.41
3910,2,106.93
2275,1,52.55
1163,2,58.38
2975,5,72.05
2164,1,83.09
2431,3,103.99
3185,2,151.55
843,2,141.18
2394,1,57.02
1842,4,129.87
2047,1,113.28
1458,2,33.2
2434,1,133.16
2252,5,131.98
1063,1,101.76
1945,4,155.08
1209,2,122.06
3423,5,154.2
3657,5,168.16
1846,2,113.49
2532,2,130.82
1763,3,141.62
3017,4,40.66
1283,2,105.92
2634,2,166.77
1601,4,133.17
3398,2,90.94
3807,5,35.91
2618,1,129.96
2295,2,114.99
2554,3,146.99
2275,5,122.79
3445,4,164.47
3124,3,48.5
3368,5,57.15
1895,4,109.53
2726,4,143.8
3037,1,97.5
2244,3,131.57
2891,5,113.16
1234,1,144.92
2527,4,134.6
3892,4,106.87
2602,5,139.7
2494,2,55.16
1369,3,154.56
3426,3,62.17
2195,1,36.38
1712,1,42.38
1973,5,47.34
2906,3,90.3
3177,4,53.66
1635,1,109.78
1210,5,61.21
1081,1,161.97
2042,3,69.72
2499,3,102.37
1094,5,117.02
1089,5,64.43
2465,1,60.82
1185,1,112.56
1404,1,169.93
1262,5,134.12
1792,2,87.14
1775,5,78.41
3773,5,51.35
3892,2,103.44
1785,1,151.28
1360,1,139.82
3447,5,137.24
1616,5,38.47
1902,2,130.68
1239,5,90.1
1867,3,49.81
3934,4,144.1
1582,5,93.54
2977,3,148.78
3691,3,37.78
2648,2,129.11
3414,5,107.59
2560,2,110.56
2594,4,135.97
3521,4,65.69
939,2,54.28
3266,2,90.99
3497,2,140.23
1365,4,101.32
1160,5,117.0
1780,3,76.35
2854,1,134.98
3932,3,38.31
3531,4,164.62
3100,2,113.33
1420,5,72.13
3074,4,116.36
1152,1,119.61
3503,2,69.69
2944,4,56.21
3629,4,131.13
2406,2,160.21
1175,4,131.81
939,4,84.07
1990,3,94.23
1073,1,60.09
3122,5,108.81
3749,4,128.59
1289,2,166.29
2191,1,63.16
3804,4,50.58
1205,4,135.24
1971,4,116.9
3261,1,61.31
1826,4,119.15
1944,5,30.77
1022,1,56.51
1677,4,71.74
2085,3,74.02
3756,4,164.13
2528,2,149.98
2753,5,93.16
1400,5,57.97
947,2,102.59
1322,1,130.38
2179,1,90.06
2075,3,106.99
1382,4,33.14
2301,2,152.27
1222,2,157.72
3407,5,60.45
1783,5,59.06
2392,2,66.0
2191,4,31.06
1569,3,127.0
3333,4,114.46
1299,2,81.59
2043,2,42.69
1617,4,54.35
1084,5,164.64
2961,4,135.35
1140,5,158.97
1951,3,149.47
3887,1,107.24
2979,3,141.78
1828,4,37.36
3675,4,104.89
2935,5,150.84
1055,3,35.8
1329,1,53.74
979,1,55.14
883,2,48.88
2324,3,84.93
2805,1,87.27
3450,2,78.61
2882,1,62.18
3476,1,77.32
2088,2,139.79
1475,3,139.34
1639,2,153.76
1728,3,122.84
2592,3,103.02
3723,1,148.84
1257,4,114.09
2615,2,149.01
3337,1,40.91
2342,5,116.46
1816,1,34.06
2325,1,102.62
2475,5,127.43
2799,4,163.83
1107,5,89.26
999,4,34.5
3334,3,143.83
1311,4,119.17
3025,4,105.16
3246,5,30.37
1165,2,33.99
1430,1,131.15
1063,5,128.19
3157,1,142.15
2759,1,59.37
3785,2,63.66
3912,1,149.59
2070,4,62.72
1964,5,61.03
1518,2,83.43
1586,1,145.42
3270,2,30.26
2356,3,143.8
2295,5,149.08
2821,3,54.77
3940,2,122.58
2080,2,77.68
3749,3,62.52
2000,3,146.0
2858,4,42.3
1060,1,81.54
1784,1,107.11
1703,4,155.99
1530,2,136.77
2283,3,39.26
2036,1,66.7
1785,4,102.64
2361,4,153.97
2657,4,50.67
3971,4,65.5
2498,1,47.56
1551,3,155.04
2977,5,47.95
3182,5,48.74
1307,5,31.21
3375,5,45.64
3135,5,32.58
1913,4,134.77
1905,1,132.99
1183,5,80.53
2211,4,107.16
3351,3,97.86
2318,4,49.08
2094,2,116.3
3225,2,141.18
3460,1,101.54
3508,2,145.74
2080,3,40.05
1199,1,84.31
2336,3,87.83
3368,4,133.16
2529,2,81.91
1032,5,151.42
3815,1,136.79
1856,5,76.88
2125,3,84.24
885,4,115.56
934,1,165.01
2465,5,75.78
3285,2,66.41
2762,3,80.87
1699,2,116.99
1597,3,82.52
3616,2,167.97
1882,3,36.55
1152,5,91.51
3245,5,115.27
3967,2,135.88
1169,1,115.55
2046,2,59.39
1689,4,105.14
3108,3,164.35
845,3,131.69
3060,1,163.56
2434,2,65.31
3241,3,103.29
3394,4,129.4
3229,5,163.33
2481,1,56.12
2900,5,139.64
2751,3,105.2
3450,1,104.71
3430,3,87.11
3112,5,132.7
2870,2,31.14
902,4,41.6
1050,4,158.62
1394,2,87.21
1770,2,164.99
1884,1,91.11
3606,1,54.89
2545,1,157.06
3569,4,67.0
2187,4,131.92
2904,4,55.76
1385,2,149.29
1055,1,41.26
1608,5,134.27
3824,2,101.2
1508,2,165.52
2749,1,57.55
3769,3,104.21
2061,2,100.75
1706,4,81.05
1529,5,89.42
913,4,35.83
1585,5,156.52
2373,3,108.56
821,1,62.7
2057,5,52.17
1076,3,121.09
2815,1,36.53
1252,4,124.16
3606,3,141.96
1141,5,159.46
3648,4,131.52
2685,1,148.58
2266,1,104.51
1085,2,108.8
822,2,132.79
2062,5,166.15
1457,2,42.29
980,1,84.09
2692,5,87.42
2266,2,30.26
1315,3,144.31
1596,1,142.36
2754,1,123.25
1203,3,64.71
1457,2,64.79
3294,5,126.47
2219,5,150.87
3967,4,157.73
1515,3,146.43
1778,2,36.71
1059,4,100.4
2543,3,165.21
3893,4,67.67
2656,3,85.02
2239,5,33.44
2572,4,102.19
1048,5,95.76
3144,4,116.93
2242,3,99.65
2384,2,134.54
1436,5,166.89
2281,2,117.35
1926,2,53.43
2272,4,123.02
3969,1,83.68
3360,2,120.97
3813,1,166.2
1476,5,50.52
2818,2,116.13
1848,3,94.07
1558,3,136.83
847,3,152.03
3007,5,93.17
2865,5,108.92
1358,5,93.12
2058,2,60.54
1388,3,49.72
3095,5,98.69
1096,3,73.89
2937,5,144.14
898,5,155.43
2581,3,67.42
1862,1,47.16
1266,4,45.93
1483,4,60.12
3969,3,157.22
3153,2,154.11
2133,5,95.52
2525,2,99.64
2699,2,160.29
2855,5,139.93
3420,1,46.19
3205,1,127.34
3631,5,147.67
2420,1,122.51
900,5,85.47
2876,3,40.41
1945,5,164.84
3009,5,159.9
2593,1,57.12
956,5,61.6
3223,5,107.03
3693,2,95.15
3353,2,122.92
1234,3,83.04
3289,5,162.28
1125,1,111.77
3368,5,104.42
2516,3,83.84
822,1,59.66
1213,5,66.35
1233,1,88.73
2292,5,62.21
3846,4,152.43
1479,1,142.26
1647,4,53.66
2387,4,161.96
3348,2,76.94
2725,3,107.51
838,4,108.95
2005,2,111.59
921,2,100.57
3392,2,160.34
3748,5,84.55
3168,1,129.76
3747,3,133.93
3276,2,37.56
2264,1,154.18
3306,1,47.73
2226,4,43.99
3419,2,71.01
2958,1,122.59
2680,3,86.0
2808,1,73.74
3506,3,165.96
2444,5,42.27
3507,5,136.83
2354,4,46.35
2660,3,65.31
2911,1,74.79
1837,4,105.12
3377,3,143.63
1014,5,42.45
827,1,84.79
3565,1,112.86
1677,1,121.94
3291,2,88.96
1578,4,74.25
3861,3,71.04
2202,2,168.25
1222,5,158.01
3018,3,81.33
3772,4,120.37
2558,1,86.64
3440,2,53.1
1871,1,154.67
987,5,149.36
1903,3,134.22
1540,1,133.05
1255,1,90.27
3972,5,39.37
2771,4,148.75
2198,3,36.76
1223,4,78.65
2003,1,101.84
1171,2,163.9
3395,1,82.88
1192,3,68.82
3514,5,41.64
3675,3,166.07
3915,1,108.86
1136,2,44.28
3831,3,123.46
2947,5,155.62
2391,1,114.1
3272,3,30.93
3278,5,98.43
2491,1,49.28
3215,5,79.72
1818,5,130.9
3537,2,127.76
2541,5,161.14
3087,5,135.34
1009,4,100.93
1026,1,41.11
802,5,124.44
1942,2,155.22
2240,3,86.14
2670,3,102.3
3835,2,49.4
2234,1,52.8
3680,3,79.99
1837,5,146.17
2413,5,166.44
1715,4,152.67
1244,5,90.54
2669,1,62.79
1578,2,36.73
1097,4,158.14
1584,2,105.56
2395,4,67.75
3488,1,169.01
1600,2,110.66
2630,4,114.71
3107,2,40.21
2611,5,160.01
2502,4,48.03
3577,1,114.99
1850,1,133.59
3137,4,73.05
1930,5,167.78
1362,5,66.74
1591,1,32.84
1029,5,157.12
3114,4,81.63
1530,5,164.64
1290,4,103.06
1942,1,135.22
1505,5,49.56
2851,4,112.17
1343,5,147.63
1398,1,113.11
1934,2,81.84
2853,1,125.97
2059,2,45.25
1035,3,59.53
1705,1,30.63
1658,4,99.1
3463,1,91.09
1209,3,84.47
2142,3,54.08
3115,1,76.2
3070,5,60.92
2127,5,86.08
2450,1,116.42
2516,4,32.9
3211,5,116.19
2478,3,34.02
1332,5,73.1
3940,1,41.08
3206,3,94.73
2287,5,115.17
3906,1,81.3
2091,4,113.2
3056,3,121.23
2420,1,84.83
3686,1,119.14
1605,1,58.39
2196,2,116.75
3919,3,96.85
1980,5,86.82
2425,1,69.62
2490,1,55.16
1350,1,110.97
1494,1,147.23
1865,1,56.55
1300,5,65.46
1785,2,37.71
3212,5,146.5
3017,3,83.65
1288,1,137.6
3867,4,42.06
3347,4,41.17
1541,3,38.93
3644,2,110.27
2038,5,96.0
3546,3,149.83
3636,3,34.0
3467,2,139.62
3600,1,88.49
3695,2,107.52
1286,1,153.29
1759,4,58.92
1495,2,55.29
3672,3,124.94
3645,1,136.28
3192,4,161.8
3527,2,153.28
2878,3,71.88
2510,2,142.84
2013,5,93.74
1605,5,152.21
2151,1,67.21
3642,2,116.18
3944,3,70.68
3848,2,70.3
1689,4,36.79
1996,4,142.6
2242,4,112.05
879,2,137.19
869,3,31.81
2117,4,143.02
3827,2,61.8
1685,3,148.64
3433,4,66.27
1598,5,70.34
1869,3,117.47
1697,4,38.37
1687,5,114.54
2219,3,76.15
975,4,168.48
2828,3,71.19
2819,4,73.81
2047,5,74.76
3734,1,92.22
1614,2,104.62
3150,2,135.6
2390,1,72.13
3239,5,91.09
1761,5,101.96
3560,4,144.87
1258,1,131.52
1057,1,98.35
3105,3,116.57
1892,3,63.78
869,2,49.22
1315,1,133.0
2107,1,79.16
3275,4,80.86
3684,2,37.03
3818,3,42.53
3233,5,93.41
1470,4,163.27
2566,3,168.75
3819,2,165.04
2533,5,124.99
3957,2,87.1
1757,5,137.27
2238,2,76.66
1540,2,88.17
3399,4,89.71
1253,1,115.45
1330,3,37.15
3250,4,91.24
2296,1,118.99
1099,2,57.69
1850,3,88.81
3487,3,128.26
3530,4,37.06
1320,5,37.24
3356,5,116.05
1749,4,80.84
2864,3,35.0
3913,5,49.48
1330,2,107.42
3395,4,135.2
2695,4,115.22
1602,5,107.05
1040,2,37.85
1262,3,111.32
2653,1,95.35
2696,2,82.26
1091,4,101.89
2424,5,143.69
1656,3,136.05
3015,2,39.22
934,3,82.76
3305,5,132.44
3152,4,125.73
1481,4,48.69
867,2,95.19
1779,5,117.64
1955,1,130.35
1256,4,82.62
3320,5,140.33
2377,1,30.71
3077,3,154.09
3268,4,96.15
900,5,33.28
2042,3,146.11
4000,5,110.64
2112,2,139.6
1396,3,114.64
1200,3,163.38
1839,5,99.5
2978,5,68.27
3589,4,106.91
1850,4,102.09
1993,2,92.59
2851,4,85.54
2170,2,34.55
2275,2,158.08
2943,4,97.06
3802,3,74.52
1174,4,36.39
2059,1,135.05
1822,1,30.63
3213,2,166.9
1730,4,63.98
3553,4,102.68
2877,2,47.77
1125,3,142.69
3112,1,157.25
1613,3,68.8
2083,3,108.08
3402,2,107.02
3220,4,109.06
2462,1,108.63
1309,2,124.02
2496,1,82.38
2702,2,38.59
1500,2,158.17
2195,1,90.44
2193,3,35.36
1077,4,108.93
3584,1,119.97
1964,4,32.64
2888,4,104.76
2903,3,80.01
1403,3,68.49
1496,4,60.42
2301,3,71.22
923,5,86.7
1581,3,107.63
1370,5,159.79
2115,4,150.84
3955,2,153.66
1525,2,138.32
1332,5,166.91
2735,5,61.62
1774,5,128.26
2655,3,93.27
3067,2,123.33
2980,5,100.85
2121,1,101.3
3012,1,135.28
3364,5,137.66
3827,4,92.49
1854,4,141.81
1073,3,95.23
3088,1,88.25
1772,1,54.95
3983,4,38.74
3829,1,120.26
1898,5,121.37
3217,3,71.08
3207,2,157.77
1815,4,64.78
2852,4,118.1
1024,2,69.23
2154,2,42.17
3861,4,88.24
2734,4,119.36
2856,5,102.9
1289,5,68.31
2265,1,102.86
1428,2,101.54
3478,1,61.39
1646,2,35.72
1709,5,31.59
3729,3,48.76
3812,3,140.86
1146,2,66.2
3045,1,112.47
993,3,159.55
827,1,90.25
3106,1,110.85
3086,3,70.08
2088,2,164.39
3007,5,99.47
2521,2,151.63
3351,4,34.63
3919,1,156.5
3923,3,55.98
1340,1,137.04
3056,5,49.12
1503,4,33.84
2745,5,116.67
2583,5,64.03
3820,2,116.34
2251,5,121.08
1159,4,63.6
1971,4,74.31
2350,5,73.79
1811,2,153.21
3314,1,81.02
3782,5,53.35
1812,2,42.97
3153,5,74.57
2272,4,105.45
2678,2,85.42
1139,2,161.76
2702,5,130.35
2583,5,31.49
3861,2,54.3
3067,4,41.5
2765,1,130.7
2429,1,48.13
2391,3,104.25
1409,3,77.64
986,4,165.98
2431,4,95.1
3215,1,127.85
2427,3,58.93
1613,1,164.07
2668,5,51.06
1858,1,103.06
1022,5,81.64
3736,3,149.92
2288,4,155.71
1030,1,93.83
829,2,110.75
2384,1,93.56
3909,5,86.44
2626,3,50.84
2658,4,127.95
2086,5,168.61
3603,5,107.08
3645,3,62.18
2688,3,152.35
850,2,157.25
3734,4,129.1
3058,3,76.8
3366,4,65.07
3599,1,168.64
3567,5,126.54
1843,2,152.77
3250,2,77.74
2106,1,62.56
2045,1,165.38
1770,5,75.36
2524,3,137.32
3742,2,97.75
1267,1,160.56
1123,1,104.14
1461,3,133.67
2299,2,49.76
3220,5,71.91
3712,4,162.37
2151,4,48.41
2169,5,154.14
847,5,43.48
3354,4,123.11
2830,5,147.05
1087,2,155.93
1396,5,101.1
3303,1,79.04
2871,3,101.52
1126,3,46.76
2221,3,128.16
3344,3,121.91
1074,2,43.58
2585,3,58.62
1436,1,65.34
2875,3,166.27
3044,1,150.82
1464,4,149.77
1189,2,104.49
2593,1,125.69
3825,5,136.96
1390,1,67.29
3643,3,157.99
3808,3,111.57
1750,1,121.75
1936,4,83.63
2195,1,153.74
2226,3,155.89
1936,5,153.82
1434,3,152.36
3380,4,101.43
1320,3,41.24
1735,5,67.37
874,4,155.86
1953,4,147.2
1170,1,128.67
1607,5,102.34
2549,2,39.09
1020,5,143.68
1249,1,132.37
1279,4,103.21
1127,1,53.93
3696,4,78.08
1720,4,34.96
2359,3,45.17
1582,4,33.8
3170,2,100.3
1161,1,145.37
2366,1,108.39
2501,5,94.05
1553,2,80.12
3021,3,146.76
3144,2,104.83
3848,4,84.63
2824,2,87.73
2975,3,162.43
3074,4,135.39
2874,2,116.67
1186,3,150.91
2978,2,130.65
3246,1,69.48
1728,5,33.14
2324,4,31.45
1007,4,141.35
2523,4,98.19
3910,3,30.73
2918,1,161.44
2845,4,84.59
3402,5,92.05
2247,1,130.53
1315,4,163.51
3492,4,91.97
1965,4,85.03
3292,4,164.53
1301,5,99.28
3093,5,161.76
1251,2,132.62
2483,2,46.33
2218,4,126.14
3523,1,151.69
1031,4,137.68
2476,1,91.95
3950,2,69.27
1005,2,44.73
2250,2,59.59
2915,4,54.43
1498,2,132.24
2663,5,157.59
3599,2,167.34
1504,4,48.26
2006,4,165.82
3890,3,149.95
1905,2,83.92
2042,3,166.02
1628,5,35.21
1328,1,167.33
3051,1,131.27
1169,4,149.51
2643,1,121.17
1077,3,63.43
2608,1,68.49
2604,5,97.97
899,5,37.71
3534,2,75.53
2915,2,136.11
3929,5,144.11
908,3,143.97
2659,5,123.7
3030,4,67.56
1862,3,164.53
3865,4,134.96
2823,4,76.35
2276,3,144.12
1509,1,148.69
3529,4,73.41
3084,3,72.71
2535,4,162.31
3007,1,89.75
3173,5,158.39
3732,5,88.15
1961,5,130.05
2580,2,159.42
2349,3,164.83
3392,3,104.02
2005,3,74.57
1438,2,98.96
1908,3,86.8
1771,1,116.92
2001,2,61.07
3600,2,55.75
895,2,122.96
1080,5,134.17
3395,1,42.8
3449,2,38.23
3000,5,114.71
2783,3,95.42
3129,4,131.66
3326,5,30.19
2178,4,149.59
3805,1,86.01
3546,2,48.89
1275,3,37.82
1499,3,33.12
914,3,103.63
3922,5,59.78
3940,4,54.07
1396,3,142.04
1404,2,143.48
3508,4,69.79
1913,5,46.14
3588,3,61.99
1300,1,63.02
3921,4,55.09
3889,1,51.87
2470,5,72.03
1701,3,105.54
2176,1,89.31
2283,4,95.81
2511,2,39.63
2966,3,51.98
1337,3,161.48
1360,2,133.23
2457,5,75.69
2752,2,47.68
2880,3,140.64
3192,5,104.15
3137,3,40.92
3215,1,75.65
3564,3,159.0
3594,1,162.48
3596,1,108.59
2309,1,143.45
3171,4,56.31
2605,3,73.96
1645,1,159.61
2454,1,30.3
3029,2,165.3
3061,5,92.45
3840,2,135.31
1274,1,110.5
3117,1,83.93
3280,4,53.88
1456,5,168.32
3577,4,39.9
1043,4,122.45
1370,4,54.58
2103,4,79.41
2025,4,36.6
1205,1,142.93
1068,1,44.02
2236,3,35.58
3469,3,36.84
1921,1,76.06
1510,2,160.73
3228,4,123.52
2003,1,51.47
2816,2,117.84
2010,4,140.99
843,5,143.05
1260,4,165.11
3290,5,140.32
1112,1,117.31
845,3,100.8
1166,3,164.42
1868,4,77.97
3788,2,109.71
2071,3,145.87
1129,1,134.93
1541,5,166.31
1414,4,53.64
3613,5,107.37
1500,3,86.15
1323,1,53.5
2147,4,143.76
3628,4,48.04
2103,1,138.53
1287,2,81.99
1317,3,36.9
2050,2,52.74
1959,4,104.69
899,5,102.77
2124,4,102.63
2222,3,116.59
3102,1,154.25
3626,3,78.57
921,5,150.39
1374,3,31.88
1247,1,38.7
3667,3,138.41
1796,4,34.44
2320,4,124.59
1968,5,42.8
1678,1,132.36
3971,4,44.77
1806,2,109.2
3968,4,106.42
2018,5,102.18
3651,4,88.41
2101,4,158.29
1645,1,96.38
2279,4,150.83
3096,1,159.38
2241,3,100.54
1122,2,116.92
2024,3,60.55
3733,1,62.51
3629,4,95.98
2795,5,98.45
3350,3,74.28
2081,1,131.38
2425,4,153.9
3318,3,109.11
1512,5,113.79
3154,4,36.67
3354,5,136.26
2607,2,138.14
3369,5,111.83
2288,2,86.61
1166,4,126.94
1094,5,159.73
2901,4,133.59
1475,4,67.33
1489,5,85.0
3488,3,50.3
2981,5,116.86
3220,4,157.46
2313,3,78.18
1804,5,106.29
3875,2,81.98
3283,1,169.69
3131,2,65.85
2814,2,105.48
969,1,137.88
1179,4,131.82
2720,2,56.59
3314,2,85.61
1484,3,156.94
3151,4,143.39
3096,4,53.18
1001,3,153.22
3976,5,147.1
3378,4,128.59
3968,3,147.99
3770,2,48.38
3266,5,33.16
3373,2,100.23
2766,2,160.99
1406,1,150.41
2852,3,141.19
2559,4,115.12
3187,3,107.77
810,1,43.06
1349,5,40.18
3654,2,116.77
3804,4,163.65
1741,4,51.22
3090,5,164.82
1318,3,59.65
2075,2,73.71
2678,1,149.15
1052,1,67.66
1602,4,94.24
3717,4,165.2
3316,4,155.05
3818,4,69.08
1985,3,164.4
1828,4,44.02
3792,1,133.2
2830,3,36.63
1192,3,51.83
2094,3,67.56
1623,2,40.94
925,3,35.85
2797,2,50.35
802,1,50.92
3187,2,107.96
2699,5,31.28
1781,4,156.89
1534,4,122.35
3538,1,90.47
3256,4,96.29
1212,1,50.16
1971,4,144.0
1753,1,97.78
3714,2,105.75
2767,1,63.76
812,3,56.51
1003,2,68.1
988,5,85.48
949,5,111.0
2088,3,57.83
1472,5,47.05
3357,1,141.06
2912,4,39.42
2805,5,70.14
3635,3,71.08
2689,3,81.59
3437,5,123.19
3336,1,143.52
2311,5,48.42
2971,1,52.8
1230,5,76.04
1325,4,113.72
1225,2,107.61
1188,5,164.77
3120,5,73.83
2050,5,87.55
2492,4,116.79
3971,4,147.0
2693,3,151.99
1712,2,127.63
1728,5,67.46
2645,1,80.1
3668,1,36.21
1815,5,124.4
2340,3,155.08
3691,3,44.28
1650,5,120.93
1983,4,123.78
3793,2,137.14
2168,1,32.01
2702,1,114.15
2738,3,118.13
3746,5,95.48
3818,3,114.52
1238,5,167.69
928,5,161.68
2723,3,139.04
3302,5,111.17
2926,3,88.56
2067,5,66.03
1538,4,49.15
1147,2,35.6
3820,3,159.83
2292,4,76.03
1168,5,156.86
3847,2,35.24
1663,2,57.75
1082,5,124.3
905,2,124.56
2151,1,79.06
1781,4,102.38
1505,1,106.44
3161,4,118.16
2086,3,133.16
3700,2,62.52
3446,1,55.12
2845,2,89.44
3368,4,68.87
1237,1,150.83
849,3,124.97
2314,4,121.17
2060,2,90.44
2380,2,43.72
1001,2,49.01
3803,5,87.46
2962,2,65.12
1437,5,152.71
3125,1,120.24
3650,2,140.34
1695,5,160.29
2108,5,77.11
2796,5,30.85
1290,4,59.43
1114,1,67.8
1665,5,167.13
1278,1,70.09
1025,4,129.35
3788,4,126.17
2576,4,154.13
3441,2,51.79
2603,3,162.21
2716,2,78.09
3267,1,118.44
2525,4,42.01
3761,5,123.36
1093,3,44.11
3461,3,158.22
3032,2,44.68
3644,3,107.68
997,2,110.33
2716,3,138.05
2908,5,154.16
3541,1,144.02
1699,5,84.83
2811,5,69.18
3745,1,98.92
2642,2,94.48
3362,4,103.81
2022,2,120.64
2023,3,69.26
2889,3,103.72
3364,5,155.33
1620,5,80.69
1134,3,59.56
3878,2,124.34
2184,2,136.03
3584,3,95.16
2123,3,120.49
3107,2,107.13
2083,4,117.14
1990,4,74.27
954,5,44.34
963,2,156.51
2955,1,168.18
1960,4,157.39
2154,1,121.21
3277,5,147.88
3397,5,140.55
1345,3,142.84
1137,2,129.21
882,1,146.8
1072,5,63.89
3432,1,86.97
2111,5,108.58
2274,4,34.57
2950,5,124.42
1763,5,86.76
3455,1,84.43
2581,2,151.3
2140,5,147.69
3746,2,118.23
3048,5,55.37
2437,4,98.69
2772,3,68.89
1109,2,153.33
1072,5,44.06
3955,4,49.19
1399,5,121.75
3126,4,55.56
1313,5,116.17
1030,2,42.66
948,1,42.58
2996,3,126.28
2307,1,78.13
2332,2,84.19
2707,3,86.57
1961,3,141.89
1391,3,115.85
924,1,39.35
3206,5,155.0
3580,5,41.21
814,1,162.5
1914,3,142.9
2903,2,118.44
3538,2,161.07
2810,2,96.45
2200,1,55.12
2704,1,50.57
1751,4,98.68
1631,3,118.49
3096,1,155.07
831,3,39.88
829,1,69.67
3992,3,57.54
3273,4,72.54
2887,2,139.88
1279,3,120.36
3847,4,75.0
2507,4,64.6
1283,5,136.84
3822,3,143.05
920,2,155.03
1307,5,164.47
835,5,138.79
2603,4,67.57
830,5,123.8
3205,5,78.05
3206,3,153.71
860,4,123.34
1992,2,166.2
3253,4,98.41
1995,2,132.07
2259,1,58.9
839,4,62.9
1258,2,93.01
2253,3,131.88
2264,3,149.42
1732,3,113.64
999,5,141.63
1500,5,82.24
1392,4,133.73
1330,4,145.87
3093,2,34.53
842,3,79.32
802,2,62.0
1187,1,101.64
1030,4,75.81
1116,3,48.46
3131,1,106.43
983,3,82.89
964,2,136.71
2389,2,150.78
1711,5,32.25
3558,2,129.99
2558,3,43.81
907,5,93.3
1874,3,150.32
3015,3,32.4
3246,1,91.39
3811,1,85.55
2234,1,154.15
3022,4,36.99
2656,5,44.8
3862,3,143.64
3689,5,107.93
1302,4,46.0
1938,4,135.34
2290,5,120.16
1502,3,136.58
3315,5,48.64
2111,1,150.57
907,3,158.69
1884,4,36.94
1078,4,83.74
1210,2,123.63
3683,4,45.5
1616,1,147.43
2306,3,69.69
2150,2,118.32
3100,1,148.64
929,1,114.97
3514,2,113.53
3215,3,140.72
2969,5,109.02
2077,4,60.33
2498,5,136.69
2095,1,97.45
2722,2,131.43
2890,1,84.27
1555,5,63.27
3094,1,152.25
2453,2,48.87
3488,2,57.4
2338,5,58.92
3272,4,99.45
2865,1,168.96
2773,1,155.08
3719,4,131.49
2713,3,42.52
2158,4,144.21
1588,4,142.08
3167,2,157.94
3416,4,96.8
1894,5,56.89
1526,2,100.76
3640,1,97.9
2418,4,73.7
3670,4,121.79
2922,5,72.91
3086,4,99.68
1062,5,42.82
2693,1,85.91
2253,4,105.64
1850,3,87.81
2929,3,91.41
1557,1,116.51
1977,3,126.7
1829,2,160.04
1210,1,38.46
1724,3,40.52
1163,3,90.41
3635,3,141.25
2106,1,93.64
3158,2,121.87
2061,5,104.1
1828,5,148.36
1911,3,165.1
1354,3,105.46
2503,2,139.36
1783,5,107.6
3635,3,98.81
918,3,106.08
2000,2,31.58
3317,2,153.08
2385,1,85.76
1936,2,155.71
1773,3,105.93
3377,5,59.04
2440,5,49.86
3429,1,68.7
1757,2,55.11
2126,3,164.27
2071,1,103.47
1614,1,105.13
1272,3,106.25
3374,4,137.2
3824,4,134.37
3761,3,126.19
1302,5,151.12
2342,2,128.9
2557,2,139.53
3469,1,152.71
1325,3,84.73
1043,5,125.58
3716,2,112.84
1750,5,149.16
2314,2,73.32
2387,4,93.41
2501,3,79.45
2983,5,54.75
991,5,46.77
3496,4,135.21
2652,5,141.71
1763,3,113.59
1994,2,75.76
935,3,61.84
2200,2,85.39
3353,2,147.51
1353,4,31.58
1351,2,95.61
